budget,genres,keywords,original_language,popularity,production_companies,release_date,runtime,title,vote_average,vote_count,castgrade,directorGrade,writerGrade,class
18000000,['Comedy'],"['alcohol', 'baby', 'party', 'family', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor']",en,36.471231,"['Universal Pictures', 'Point Grey Pictures', 'Good Universe']",08/05/2014,96.0,Neighbors,6.2,2713,2.0,1.0,1.0,4.0
23000000,"['Romance', 'Comedy', 'Crime', 'Fantasy']","['dual identity', 'bank', 'mockery', 'green', 'balloon', 'jail cell', 'norse mythology']",en,85.30318,"['New Line Cinema', 'Dark Horse Entertainment']",29/07/1994,101.0,The Mask,6.6,2472,1.0,0.0,1.0,4.0
18000000,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']","['baseball', 'co-worker', 'bronx', 'pinball machine', 'toy maker', 'duet', 'job promotion', 'homesick', 'new toy', 'quarter', 'unplugged electronic works', 'yankee stadium bronx new york city', 'walking on piano keys', 'wish fulfillment', 'bunk bed', 'woman director']",en,20.716023,"['Gracie Films', 'Twentieth Century Fox Film Corporation', 'American Entertainment Partners II L.P.']",03/06/1988,104.0,Big,6.9,993,2.0,2.0,1.0,4.0
18000000,['Comedy'],"['male nudity', 'usa', 'california', 'prostitute', 'journalist', 'rodeo', 'kazakhstan', 'demeanor course', 'chicken', 'driving school', 'anti semitism', 'bear', 'mockumentary', 'reporter', 'aftercreditsstinger', 'duringcreditsstinger']",en,29.487784,"['Twentieth Century Fox Film Corporation', 'Four By Two Productions']",01/11/2006,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,2.0,1.0,1.0,4.0
18000000,['Comedy'],"['harvard law school', 'black female judge', 'smart blonde', 'girl power']",en,25.43954,"['Marc Platt Productions', 'Metro-Goldwyn-Mayer (MGM)']",13/07/2001,96.0,Legally Blonde,6.1,882,1.0,1.0,1.0,4.0
18000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",[],en,15.314027,['Paramount Pictures'],31/05/1984,105.0,Star Trek III: The Search for Spock,6.4,434,2.0,2.0,1.0,4.0
19000000,"['Crime', 'Drama', 'Horror', 'Thriller']","['epilepsy', 'possession', 'teenage girl', 'spirit', 'umbrella', 'cross', 'prosecutor', 'catholicism', 'negligent homicide', 'archdiocese', 'agnostic', 'malnutrition', 'burning', 'psychotic epileptic disorder']",en,32.602868,"['Lakeshore Entertainment', 'Firm Films', 'Screen Gems']",09/09/2005,122.0,The Exorcism of Emily Rose,6.3,659,2.0,1.0,1.0,4.0
17000000,['Comedy'],"['fish', 'aquarium', 'carnival', 'house', 'callboy', 'vacation', 'illegal prostitution']",en,9.832326,"['Happy Madison Productions', 'Quinta Communications', 'Touchstone Pictures']",10/12/1999,88.0,Deuce Bigalow: Male Gigolo,5.5,308,0.0,0.0,1.0,4.0
16000000,"['Thriller', 'Action', 'Science Fiction']","['airplane', 'the rapture', 'remake', 'pilot hero']",en,33.452469,['Stoney Lake Entertainment'],03/10/2014,110.0,Left Behind,3.7,392,0.0,0.0,0.0,1.0
0,"['Comedy', 'Drama', 'Romance']","['holiday', 'christmas']",en,14.190837,['Fox 2000 Pictures'],14/12/2005,103.0,The Family Stone,6.2,249,1.0,1.0,1.0,0.0
18000000,"['Comedy', 'Drama']",['blaxploitation'],en,6.5018150000000015,['Metro-Goldwyn-Mayer (MGM)'],20/01/2004,106.0,Barbershop 2:  Back in Business,5.6,74,0.0,0.0,0.0,4.0
23000000,"['Drama', 'Comedy', 'Crime']","['holiday', 'elves', 'christmas party', 'department store', 'safe', 'drink', 'little people', 'christmas eve', 'christmas']",en,26.588729999999998,"['Columbia Pictures', 'Triptych Pictures', 'Dimension Films (US version)']",26/11/2003,91.0,Bad Santa,6.5,656,2.0,2.0,1.0,4.0
16500000,"['Science Fiction', 'Comedy', 'Crime']","['android', 'undercover', 'missile', 'group therapy', 'airplane', 'dancing scene', 'time travel', 'penthouse apartment', 'judo', 'trapdoor', 'clowning', 'telescope', 'swinging', 'james bond spoof', 'swinging 60s', 'aftercreditsstinger', 'duringcreditsstinger']",en,36.15716,"['New Line Cinema', 'Capella International', ""Eric's Boy""]",02/05/1997,94.0,Austin Powers: International Man of Mystery,6.5,1013,2.0,1.0,1.0,4.0
18000000,"['Romance', 'Comedy', 'Family']","['comedy', 'wedding']",en,16.027955,"['Universal Pictures', 'Playtone', 'HBO Films', 'Gold Circle Films']",23/03/2016,94.0,My Big Fat Greek Wedding 2,5.5,322,0.0,1.0,0.0,4.0
21000000,"['Family', 'Comedy']","['based on novel', 'middle school']",en,14.329891,"['Fox 2000 Pictures', 'Color Force']",25/03/2011,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,238,1.0,1.0,1.0,4.0
18000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['central and south america', 'predator', 'alien', 'stalking', 'invisible', 'commando', '3d']",en,50.009408,"['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures', 'Amercent Films', 'American Entertainment Partners L.P.']",11/06/1987,107.0,Predator,7.3,2093,2.0,2.0,1.0,4.0
18000000,"['Drama', 'History', 'Music']","['italy', 'composer', 'opera', 'talent', 'musician', 'marriage crisis', 'god', 'murder', 'vienna austria', 'envy', '18th century']",en,31.82675,['Warner Bros.'],26/10/1984,160.0,Amadeus,7.8,1076,2.0,2.0,1.0,3.0
0,"['Crime', 'Horror']","['aunt', 'remake', 'blood on shirt', 'slasher', 'death of family', 'masturbation', 'kicked in the face', 'renovation', 'black stereotype', 'chest']",en,9.642041,['Alliance Films'],10/04/2008,88.0,Prom Night,4.8,167,0.0,0.0,1.0,0.0
17000000,['Comedy'],"['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager', 'popularity', 'gossip', 'teen comedy', 'high school rivalry', 'new girl at school']",en,36.423716999999996,"['Paramount Pictures', 'Broadway Video', 'M.G. Films']",30/04/2004,97.0,Mean Girls,6.9,2320,2.0,1.0,1.0,4.0
0,"['Comedy', 'Drama', 'Romance']","['depression', 'toscana', 'recreation', 'author', 'divorce', 'woman director']",en,12.309718,"['Timnick Films', 'Blue Gardenia Productions', 'Touchstone Pictures', 'Tatiale Films']",30/04/2003,113.0,Under the Tuscan Sun,6.4,172,2.0,2.0,1.0,0.0
19800000,"['Drama', 'Mystery', 'Thriller']","['servant', 'money', 'shooting party']",en,11.693272,['USA Films'],07/11/2001,137.0,Gosford Park,6.8,246,2.0,2.0,1.0,4.0
18000000,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['time travel', 'high school reunion']",en,12.243886999999999,"['American Zoetrope', 'TriStar Pictures']",05/10/1986,103.0,Peggy Sue Got Married,5.9,136,1.0,2.0,1.0,3.0
18000000,"['Drama', 'Comedy']","['times square', 'superhero', 'long take', 'new york city', 'play', 'broadway', 'actor']",en,89.811154,"['Worldview Entertainment', 'New Regency Pictures', 'TSG Entertainment', 'Le Grisbi Productions', 'M Productions']",27/08/2014,119.0,Birdman,7.4,4535,2.0,2.0,1.0,4.0
18000000,"['Comedy', 'Drama']","['san francisco', 'sister sister relationship', 'new york city', 'rich', 'narcissism', 'xanax']",en,34.694216,['Perdido Productions'],25/07/2013,98.0,Blue Jasmine,7.0,1098,2.0,2.0,2.0,4.0
15000000,"['Drama', 'History', 'Crime', 'Thriller', 'Action']","['airplane', 'hijacking', 'terror cell', 'emergency landing', 'war on terror']",en,17.501379999999994,"['Universal Pictures', 'StudioCanal', 'Sidney Kimmel Entertainment', 'Working Title Films']",28/04/2006,111.0,United 93,6.9,367,2.0,2.0,1.0,4.0
18000000,"['Romance', 'Music', 'Family']","['new york', 'dancing', 'hip-hop', 'dream', 'dance', 'blackmail', 'harassment', 'career', 'video', 'teacher', 'business', 'sabotage', 'choreographer', 'club', 'harlem', 'youth center']",en,18.492655,"['Universal Pictures', 'Marc Platt Productions', 'NuAmerica Entertainment']",24/11/2003,94.0,Honey,6.0,303,0.0,0.0,1.0,4.0
18000000,"['Action', 'Comedy']","['atomic bomb', 'spoof', 'james bond spoof']",en,11.238522,['Hollywood Pictures'],24/05/1996,81.0,Spy Hard,4.9,147,0.0,0.0,1.0,0.0
1000000,['Horror'],"['prophecy', 'sea', 'beach', 'gold', 'small town', 'beheading', 'sword', 'narration', 'fog', 'leprosy', 'ship', 'lighthouse', 'church']",en,14.518598,"['AVCO Embassy Pictures', 'EDI', 'Debra Hill Productions']",08/02/1980,89.0,The Fog,6.4,311,2.0,1.0,1.0,4.0
18000000,"['Action', 'Drama']","['competition', 'based on novel', 'shark attack', 'surfing', 'biography', 'sport', 'duringcreditsstinger']",en,19.234672,"['Mandalay Pictures', 'TriStar Pictures', 'Brookwell-McNamara Entertainment', 'FilmDistrict', 'Affirm Films']",08/04/2011,106.0,Soul Surfer,6.9,342,2.0,1.0,1.0,3.0
18000000,"['War', 'Comedy', 'Drama']","['world war ii', 'island', 'bomber', 'pianosa', 'american']",en,4.504377,"['Paramount Pictures', 'Filmways Productions']",24/06/1970,121.0,Catch-22,6.7,72,2.0,2.0,1.0,2.0
0,"['Comedy', 'Crime', 'Drama']","['robbery', 'unrequited love', 'security guard', 'mall']",en,10.529143,"['Legendary Pictures', 'De Line Pictures']",10/04/2009,86.0,Observe and Report,5.6,225,0.0,0.0,0.0,0.0
18000000,"['Adventure', 'Fantasy', 'Action']","['swordplay', 'sword', 'magic', 'warrior woman', 'lone wolf', 'wizardry', 'royalty', 'barbarian', 'sword and sorcery']",en,18.379123999999997,['De Laurentiis Entertainment Group'],29/06/1984,103.0,Conan the Destroyer,5.8,383,0.0,1.0,1.0,4.0
18000000,['Drama'],"['transporter', 'jealousy', 'violent husband', 'paranoia', 'boxer', 'biography', 'fistfight', 'broken nose', 'sport', 'domestic violence', 'extreme violence', 'over-the-hill fighter']",en,35.524457,['United Artists'],14/11/1980,129.0,Raging Bull,7.7,938,2.0,2.0,1.0,2.0
18000000,"['Drama', 'Romance']","['hotel', 'florist', 'forest', 'grief', 'seminar', 'motivational speaker']",en,13.472365,"['Universal Pictures', 'Stuber Productions', 'Camp / Thompson Pictures', 'Relativity Media', 'Scion Films', 'Traveling Film Productions']",18/09/2009,109.0,Love Happens,5.6,180,0.0,0.0,1.0,3.0
18000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']","['london england', 'school friend', 'religion and supernatural', 'sherlock holmes', 'murder', 'aftercreditsstinger']",en,8.321586,"['Paramount Pictures', 'Amblin Entertainment']",04/12/1985,109.0,Young Sherlock Holmes,6.7,167,2.0,1.0,1.0,0.0
0,"['Music', 'Comedy', 'Drama', 'Romance']","['musical', 'duringcreditsstinger']",en,7.668063,"['United Artists', 'Lakeshore Entertainment', 'Metro-Goldwyn-Mayer (MGM)']",01/01/2009,107.0,Fame,5.5,135,0.0,1.0,0.0,0.0
18000000,"['Adventure', 'Drama', 'Thriller']","['mountains', 'despair', 'adventure', 'utah', 'alone', 'canyon', 'climbing', 'based on true story', 'rescue', 'survival', 'escape', 'true', 'trapped', 'boulder', 'adventurer', 'flashback', 'climber', 'isolated', 'hikers', 'very little dialogue']",en,52.464877,"['Fox Searchlight Pictures', 'Warner Bros.', 'Cloud Eight Films', 'Path?®', 'Film4', 'Everest Entertainment', 'HandMade Films']",05/11/2010,94.0,127 Hours,7.0,2606,2.0,2.0,1.0,2.0
0,"['Action', 'Comedy', 'Crime']","['bank', 'restaurant', 'role of women', 'bank robber', 'wife', 'pizzeria', 'pizza', 'keks', 'independent film', 'bank robbery', 'hoodlum']",en,11.423533,['DreamWorks SKG'],19/05/2000,94.0,Small Time Crooks,6.4,155,2.0,2.0,1.0,0.0
18000000,"['Drama', 'Music']","['new york', 'competition', 'dancer', 'dance', 'ball', 'career', 'ballet dancer', 'music', 'entrance examination', 'ballet', 'dance teacher']",en,6.961736,['Columbia Pictures'],12/05/2000,115.0,Center Stage,6.8,90,2.0,2.0,1.0,0.0
17000000,"['Comedy', 'Family']","['big family', 'family relationships', 'family', 'woman director', 'christmas']",en,9.191187,"['Imagine Entertainment', 'Groundswell Productions', 'CBS Films']",12/11/2015,107.0,Love the Coopers,5.4,167,1.0,1.0,1.0,2.0
18000000,"['Family', 'Action', 'Adventure']",['bank robbery'],en,4.492858999999998,"['Fox 2000 Pictures', 'Mad Chance', 'Nimbus Film Productions', 'Mediastream Dritte Film GmbH & Co. Beteiligungs KG', 'Splendid Productions']",06/02/2004,92.0,Catch That Kid,4.9,76,0.0,0.0,1.0,0.0
18000000,['Drama'],"['father son relationship', 'house', 'cancer', 'drug', 'divorce', 'ex-wife', 'unemployment']",en,5.706767,['New Line Cinema'],25/10/2001,125.0,Life as a House,7.2,120,2.0,1.0,1.0,0.0
30000000,"['Drama', 'History']","['biography', 'computer', 'father daughter relationship', 'apple computer', 'steve jobs', 'based on true events']",en,53.670525,"['Universal Pictures', 'Scott Rudin Productions', 'Legendary Pictures', 'The Mark Gordon Company', 'Management 360', 'Cloud Eight Films']",09/10/2015,122.0,Steve Jobs,6.8,1573,2.0,2.0,2.0,1.0
18000000,"['Comedy', 'Romance']","['virgin', 'cheerleader', 'graduation', 'high school', 'aspen', 'friends', 'in the closet', 'teenager', 'popularity', 'based on young adult novel', 'popular girl']",en,14.15192,"['Ingenious Film Partners', '1492 Pictures', 'Fox Atomic', 'Dune Entertainment III', 'Bece Canada Productions']",10/07/2009,102.0,"I Love You, Beth Cooper",5.1,197,0.0,2.0,1.0,0.0
18000000,"['Drama', 'Comedy', 'Romance']","['based on novel', 'coming of age', 'duringcreditsstinger']",en,13.462544,['Dimension Films'],11/09/2009,87.0,Youth in Revolt,5.9,319,1.0,1.0,1.0,0.0
18000000,"['Action', 'Adventure', 'Romance', 'Western']","['lone ranger', 'wild bill hickok', 'buffalo bill', 'the lone ranger']",en,11.725805000000001,['ITC Entertainment'],20/08/1981,98.0,The Legend of the Lone Ranger,3.7,14,0.0,0.0,1.0,0.0
21000000,"['Drama', 'Thriller']","['dancing', 'spy', 'birthday', 'map', 'fireworks', 'bridge', 'secret agent', 'president', 'children', 'independent film', 'debt', 'swimming', 'political', 'band']",en,7.047975,"['Columbia Pictures', 'Merlin Films']",11/02/2001,109.0,The Tailor of Panama,6.2,92,2.0,2.0,1.0,2.0
18000000,"['Drama', 'Mystery', 'Thriller']","['audio tape', 'hitman', 'presidential election', 'noises', 'yell', 'politics', 'faithlessness']",en,13.628601000000002,['Cinema 77'],24/07/1981,108.0,Blow Out,7.3,236,2.0,2.0,1.0,0.0
18000000,"['Action', 'Crime']",[],en,16.520516,"['Dark Castle Entertainment', 'Signature Pictures', 'After Dark Films', 'Silver Reel', 'Saints LA', 'Bomar OOD', 'thefyzz', 'Dunulf Productions', 'Emmitt Productions Limited', 'ADF Acquisitions']",29/08/2013,90.0,Getaway,4.9,246,0.0,0.0,0.0,0.0
18000000,['Drama'],"['based on novel', '1970s', 'thanksgiving', 'dysfunctional family', 'independent film']",en,14.916264000000002,"['Fox Searchlight Pictures', 'Good Machine', 'Canal+ Droits Audiovisuels']",27/09/1997,112.0,The Ice Storm,6.9,176,2.0,2.0,2.0,0.0
18000000,"['Comedy', 'Drama', 'Romance']","['grandfather granddaughter relationship', 'neighbor', 'wealthy', 'elderly', 'estrangement']",en,9.633711,"['Castle Rock Entertainment', 'Envision Entertainment', 'ASIG Productions']",20/07/2014,94.0,And So It Goes,5.7,164,0.0,2.0,1.0,2.0
0,"['Adventure', 'Comedy', 'Family']","['wilderness', 'teen angst']",en,3.455018,"['Columbia Pictures', 'Weintraub Entertainment Group']",22/03/1989,105.0,Troop Beverly Hills,5.6,56,0.0,0.0,0.0,0.0
0,"['Comedy', 'Drama', 'Romance']",[],en,1.946634,['Serendipity Point Films'],03/09/2004,104.0,Being Julia,6.4,23,2.0,2.0,1.0,0.0
17000000,"['Drama', 'Romance']","['sexual obsession', 'prostitute', ""women's sexual identity"", 'broker', 'gallery owner', 'sadomasochism']",en,12.313143,"['Metro-Goldwyn-Mayer (MGM)', 'Producers Sales Organization (PSO)', 'Jonesfilm', 'Galactic Films', 'Triple Ajaxxx']",14/02/1986,117.0,Nine 1/2 Weeks,5.8,177,0.0,2.0,1.0,0.0
18000000,['Fantasy'],"['secret identity', 'self sacrifice', 'magic', 'virgin', 'solar eclipse', 'sacrifice', ""sorcerer's apprentice"", 'amulet', 'lottery', 'brood', 'egg', 'princess', 'sorcerer', 'human sacrifice', 'dragon', 'hidden identity', 'crossdressing', 'landslide', 'sword and sorcery']",en,3.258422,"['Paramount Pictures', 'Walt Disney Productions']",26/06/1981,108.0,Dragonslayer,6.5,67,2.0,2.0,1.0,0.0
0,"['Drama', 'Romance']",['duringcreditsstinger'],en,3.6592919999999998,"['Zephyr Films', 'Egoli Tossell Film']",04/09/2009,112.0,The Last Station,6.7,55,2.0,2.0,1.0,0.0
18000000,"['Comedy', 'Drama', 'History']","['individual', 'taxi', 'transsexuality', 'fortune teller', 'film business', 'film making', 'film producer', 'vororte', 'film maker', 'boxer', 'film director', 'oddball', 'celebrity', 'morphine', 'movie studio', 'los angeles', 'drug addict', 'cult director', 'theremin', 'handgun', 'trick or treating', 'actor', 'transvestite']",en,24.548633,['Touchstone Pictures'],27/09/1994,127.0,Ed Wood,7.3,630,2.0,2.0,1.0,0.0
18000000,['Drama'],"['escaped convict', 'depressed mom']",en,17.683563,"['Mr. Mudd Production', 'Indian Paintbrush', 'Right of Way Films']",27/12/2013,111.0,Labor Day,6.7,299,2.0,2.0,1.0,1.0
18000000,['History'],"['mongolia', 'genghis khan']",ru,10.1449,"['Kinokompaniya CTB', 'X-Filme Creative Pool', 'Andreevsky Flag Film Company', 'Kinofabrika', 'Eurasia Film Production']",20/09/2007,120.0,Mongol: The Rise of Genghis Khan,6.5,158,2.0,1.0,1.0,2.0
18000000,"['Action', 'Crime', 'Thriller']","['london england', 'gang leader', 'money', 'gang', 'crime']",en,31.887978000000004,"['StudioCanal', 'Dark Castle Entertainment', 'Toff Guy Films', 'Warner Bros.']",04/09/2008,114.0,RockNRolla,6.9,836,2.0,2.0,2.0,2.0
0,"['Adventure', 'Action', 'Science Fiction']","['dictator', 'soldier', 'electronic music score', 'military unit']",en,1.110179,"['Golden Harvest Company', 'Northshore Investments Ltd.']",25/06/1982,99.0,Megaforce,3.5,15,0.0,0.0,1.0,0.0
0,['Drama'],"['mother', 'shakespeare', 'denmark', 'loss of father', 'prince', 'madness']",en,9.814785,"['Castle Rock Entertainment', 'Turner Pictures (I)']",25/12/1996,242.0,Hamlet,7.3,117,2.0,2.0,1.0,0.0
25000000,"['Drama', 'Romance']","['costume', 'song', 'village', 'promise', 'ballet']",en,1.876811,['Great Scott Productions Pty. Ltd.'],01/10/2009,117.0,Mao's Last Dancer,6.8,28,2.0,2.0,1.0,0.0
18000000,"['Adventure', 'Drama', 'Science Fiction']","['father son relationship', 'helicopter', 'fbi', 'motel', 'chase', 'child kidnapping', 'religious sect', 'goggles']",en,32.717853000000005,"['Warner Bros.', 'Faliro House Productions', 'Tri-State Pictures']",18/02/2016,112.0,Midnight Special,6.2,694,2.0,2.0,1.0,0.0
0,"['Comedy', 'Romance']","['psychoanalysis', 'comedian', 'relationship problems', 'advice', 'experience']",en,8.945081,"['DreamWorks SKG', 'Granada Film Productions', 'Perdido Prod.', 'Canal+']",27/08/2003,108.0,Anything Else,6.2,149,2.0,2.0,1.0,0.0
18000000,"['Drama', 'History']","['post traumatic stress  disorder', 'japanese', 'world war ii', 'victim', 'autobiography', 'based on true story', 'history', 'revenge', 'redemption', 'torture']",en,13.916583,"['Archer Street Productions', 'Lionsgate', 'Pictures in Paradise', 'Silver Reel', 'Latitude Media', 'Thai Occidental Productions']",26/12/2013,116.0,The Railway Man,6.7,273,2.0,2.0,1.0,1.0
15238800,"['Crime', 'Drama', 'Mystery']","['germany', 'child abuse', 'pastor', 'propaganda', 'children', 'punishment', 'small village', 'village people', 'east elbia', 'umerziehung']",de,17.94739,"['Les Films du Losange', 'Wega Film', 'Lucky Red', 'X-Filme Creative Pool']",21/05/2009,144.0,The White Ribbon,7.2,255,2.0,2.0,1.0,0.0
0,['Horror'],[],en,2.525569,[],03/05/2016,90.0,Restoration,5.3,11,0.0,0.0,1.0,0.0
2700000,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']","['male nudity', 'female nudity', 'sex', 'killing', 'sheriff', 'car race', 'cemetery', 'shotgun', 'arizona', 'nudity', 'reincarnation', 'police', 'auto-tuning', 'street race', 'revenge', 'murder', 'car crash', 'alien', 'independent film', 'gang', 'motorcycle', 'violence', 'car chase', 'cult film', 'ghost', 'road movie', 'drag racing', 'roller skates', 'strange person', 'budweiser', 'turbo intercepter']",en,10.47644,"['New Century Entertainment Corporation', 'Alliance Entertainment', 'Turbo Productions']",21/11/1986,93.0,The Wraith,5.9,108,0.0,0.0,0.0,2.0
